tile_name,lon_center,lat_center
Tile_88.0086_24.5906.tif,88.01437133947097,24.634904278287493
Tile_88.0086_24.5906.tif,88.02317482925534,24.634904278287493
Tile_88.0086_24.5906.tif,88.03197831903971,24.634904278287493
Tile_88.0086_24.5906.tif,88.04078180882408,24.634904278287493
Tile_88.0086_24.5906.tif,88.04958529860846,24.634904278287493
Tile_88.0086_24.5906.tif,88.05299889668811,24.634904278287493
Tile_88.0086_24.5906.tif,88.01437133947097,24.62610078850312
Tile_88.0086_24.5906.tif,88.02317482925534,24.62610078850312
Tile_88.0086_24.5906.tif,88.03197831903971,24.62610078850312
Tile_88.0086_24.5906.tif,88.04078180882408,24.62610078850312
Tile_88.0086_24.5906.tif,88.04958529860846,24.62610078850312
Tile_88.0086_24.5906.tif,88.05299889668811,24.62610078850312
Tile_88.0086_24.5906.tif,88.01437133947097,24.617297298718746
Tile_88.0086_24.5906.tif,88.02317482925534,24.617297298718746
Tile_88.0086_24.5906.tif,88.03197831903971,24.617297298718746
Tile_88.0086_24.5906.tif,88.04078180882408,24.617297298718746
Tile_88.0086_24.5906.tif,88.04958529860846,24.617297298718746
Tile_88.0086_24.5906.tif,88.05299889668811,24.617297298718746
Tile_88.0086_24.5906.tif,88.01437133947097,24.608493808934377
Tile_88.0086_24.5906.tif,88.02317482925534,24.608493808934377
Tile_88.0086_24.5906.tif,88.03197831903971,24.608493808934377
Tile_88.0086_24.5906.tif,88.04078180882408,24.608493808934377
Tile_88.0086_24.5906.tif,88.04958529860846,24.608493808934377
Tile_88.0086_24.5906.tif,88.05299889668811,24.608493808934377
Tile_88.0086_24.5906.tif,88.01437133947097,24.599690319150007
Tile_88.0086_24.5906.tif,88.02317482925534,24.599690319150007
Tile_88.0086_24.5906.tif,88.03197831903971,24.599690319150007
Tile_88.0086_24.5906.tif,88.04078180882408,24.599690319150007
Tile_88.0086_24.5906.tif,88.04958529860846,24.599690319150007
Tile_88.0086_24.5906.tif,88.05299889668811,24.599690319150007
Tile_88.0086_24.5906.tif,88.01437133947097,24.596276721070353
Tile_88.0086_24.5906.tif,88.02317482925534,24.596276721070353
Tile_88.0086_24.5906.tif,88.03197831903971,24.596276721070353
Tile_88.0086_24.5906.tif,88.04078180882408,24.596276721070353
Tile_88.0086_24.5906.tif,88.04958529860846,24.596276721070353
Tile_88.0086_24.5906.tif,88.05299889668811,24.596276721070353
Tile_88.0086_24.6406.tif,88.01437133947097,24.68485060808454
Tile_88.0086_24.6406.tif,88.02317482925534,24.68485060808454
Tile_88.0086_24.6406.tif,88.03197831903971,24.68485060808454
Tile_88.0086_24.6406.tif,88.04078180882408,24.68485060808454
Tile_88.0086_24.6406.tif,88.04958529860846,24.68485060808454
Tile_88.0086_24.6406.tif,88.05299889668811,24.68485060808454
Tile_88.0086_24.6406.tif,88.01437133947097,24.676047118300165
Tile_88.0086_24.6406.tif,88.02317482925534,24.676047118300165
Tile_88.0086_24.6406.tif,88.03197831903971,24.676047118300165
Tile_88.0086_24.6406.tif,88.04078180882408,24.676047118300165
Tile_88.0086_24.6406.tif,88.04958529860846,24.676047118300165
Tile_88.0086_24.6406.tif,88.05299889668811,24.676047118300165
Tile_88.0086_24.6406.tif,88.01437133947097,24.66724362851579
Tile_88.0086_24.6406.tif,88.02317482925534,24.66724362851579
Tile_88.0086_24.6406.tif,88.03197831903971,24.66724362851579
Tile_88.0086_24.6406.tif,88.04078180882408,24.66724362851579
Tile_88.0086_24.6406.tif,88.04958529860846,24.66724362851579
Tile_88.0086_24.6406.tif,88.05299889668811,24.66724362851579
Tile_88.0086_24.6406.tif,88.01437133947097,24.65844013873142
Tile_88.0086_24.6406.tif,88.02317482925534,24.65844013873142
Tile_88.0086_24.6406.tif,88.03197831903971,24.65844013873142
Tile_88.0086_24.6406.tif,88.04078180882408,24.65844013873142
Tile_88.0086_24.6406.tif,88.04958529860846,24.65844013873142
Tile_88.0086_24.6406.tif,88.05299889668811,24.65844013873142
Tile_88.0086_24.6406.tif,88.01437133947097,24.64963664894705
Tile_88.0086_24.6406.tif,88.02317482925534,24.64963664894705
Tile_88.0086_24.6406.tif,88.03197831903971,24.64963664894705
Tile_88.0086_24.6406.tif,88.04078180882408,24.64963664894705
Tile_88.0086_24.6406.tif,88.04958529860846,24.64963664894705
Tile_88.0086_24.6406.tif,88.05299889668811,24.64963664894705
Tile_88.0086_24.6406.tif,88.01437133947097,24.64631288239581
Tile_88.0086_24.6406.tif,88.02317482925534,24.64631288239581
Tile_88.0086_24.6406.tif,88.03197831903971,24.64631288239581
Tile_88.0086_24.6406.tif,88.04078180882408,24.64631288239581
Tile_88.0086_24.6406.tif,88.04958529860846,24.64631288239581
Tile_88.0086_24.6406.tif,88.05299889668811,24.64631288239581
Tile_88.0086_24.6906.tif,88.01437133947097,24.734886769409997
Tile_88.0086_24.6906.tif,88.02317482925534,24.734886769409997
Tile_88.0086_24.6906.tif,88.03197831903971,24.734886769409997
Tile_88.0086_24.6906.tif,88.04078180882408,24.734886769409997
Tile_88.0086_24.6906.tif,88.04958529860846,24.734886769409997
Tile_88.0086_24.6906.tif,88.05299889668811,24.734886769409997
Tile_88.0086_24.6906.tif,88.01437133947097,24.726083279625623
Tile_88.0086_24.6906.tif,88.02317482925534,24.726083279625623
Tile_88.0086_24.6906.tif,88.03197831903971,24.726083279625623
Tile_88.0086_24.6906.tif,88.04078180882408,24.726083279625623
Tile_88.0086_24.6906.tif,88.04958529860846,24.726083279625623
Tile_88.0086_24.6906.tif,88.05299889668811,24.726083279625623
Tile_88.0086_24.6906.tif,88.01437133947097,24.71727978984125
Tile_88.0086_24.6906.tif,88.02317482925534,24.71727978984125
Tile_88.0086_24.6906.tif,88.03197831903971,24.71727978984125
Tile_88.0086_24.6906.tif,88.04078180882408,24.71727978984125
Tile_88.0086_24.6906.tif,88.04958529860846,24.71727978984125
Tile_88.0086_24.6906.tif,88.05299889668811,24.71727978984125
Tile_88.0086_24.6906.tif,88.01437133947097,24.70847630005688
Tile_88.0086_24.6906.tif,88.02317482925534,24.70847630005688
Tile_88.0086_24.6906.tif,88.03197831903971,24.70847630005688
Tile_88.0086_24.6906.tif,88.04078180882408,24.70847630005688
Tile_88.0086_24.6906.tif,88.04958529860846,24.70847630005688
Tile_88.0086_24.6906.tif,88.05299889668811,24.70847630005688
Tile_88.0086_24.6906.tif,88.01437133947097,24.69967281027251
Tile_88.0086_24.6906.tif,88.02317482925534,24.69967281027251
Tile_88.0086_24.6906.tif,88.03197831903971,24.69967281027251
Tile_88.0086_24.6906.tif,88.04078180882408,24.69967281027251
Tile_88.0086_24.6906.tif,88.04958529860846,24.69967281027251
Tile_88.0086_24.6906.tif,88.05299889668811,24.69967281027251
Tile_88.0086_24.6906.tif,88.01437133947097,24.696259212192857
Tile_88.0086_24.6906.tif,88.02317482925534,24.696259212192857
Tile_88.0086_24.6906.tif,88.03197831903971,24.696259212192857
Tile_88.0086_24.6906.tif,88.04078180882408,24.696259212192857
Tile_88.0086_24.6906.tif,88.04958529860846,24.696259212192857
Tile_88.0086_24.6906.tif,88.05299889668811,24.696259212192857
Tile_88.0586_24.5406.tif,88.06440750079643,24.584868116962035
Tile_88.0586_24.5406.tif,88.0732109905808,24.584868116962035
Tile_88.0586_24.5406.tif,88.08201448036517,24.584868116962035
Tile_88.0586_24.5406.tif,88.09081797014954,24.584868116962035
Tile_88.0586_24.5406.tif,88.09962145993393,24.584868116962035
Tile_88.0586_24.5406.tif,88.10294522648516,24.584868116962035
Tile_88.0586_24.5406.tif,88.06440750079643,24.57606462717766
Tile_88.0586_24.5406.tif,88.0732109905808,24.57606462717766
Tile_88.0586_24.5406.tif,88.08201448036517,24.57606462717766
Tile_88.0586_24.5406.tif,88.09081797014954,24.57606462717766
Tile_88.0586_24.5406.tif,88.09962145993393,24.57606462717766
Tile_88.0586_24.5406.tif,88.10294522648516,24.57606462717766
Tile_88.0586_24.5406.tif,88.06440750079643,24.567261137393288
Tile_88.0586_24.5406.tif,88.0732109905808,24.567261137393288
Tile_88.0586_24.5406.tif,88.08201448036517,24.567261137393288
Tile_88.0586_24.5406.tif,88.09081797014954,24.567261137393288
Tile_88.0586_24.5406.tif,88.09962145993393,24.567261137393288
Tile_88.0586_24.5406.tif,88.10294522648516,24.567261137393288
Tile_88.0586_24.5406.tif,88.06440750079643,24.55845764760892
Tile_88.0586_24.5406.tif,88.0732109905808,24.55845764760892
Tile_88.0586_24.5406.tif,88.08201448036517,24.55845764760892
Tile_88.0586_24.5406.tif,88.09081797014954,24.55845764760892
